Barclays ATP World Tour Finals - Tsonga vs Federer
Timestamp,Inplay delay,Market status,Selection ID,Selection name,BP1,BV1,BP2,BV2,BP3,BV3,LP1,LV1,LP2,LV2,LP3,LV3,Total matched,LPM, Set1, Set2, Set3, Points
1322423552047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.2,21.4,5,2,4.3,8118.15,7,2,8,111,9.2,2.71,547926,6,6,6,4,15
1322423552047,5,ACTIVE,2251402,Roger Federer,1.19,5.23,1.18,359,1.17,51.37,1.2,4105.51,1.22,2693.53,1.24,2872.83,1.2592303E7,1.2,3,7,3,0
1322423553047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.2,21.4,4.3,8118.15,3.5,148.23,7,2,8,111,9.2,2.71,547941.56,6,6,6,4,15
1322423553047,5,ACTIVE,2251402,Roger Federer,1.19,5.23,1.18,359,1.17,51.37,1.2,3225.9,1.22,2864.76,1.24,2872.83,1.2593984E7,1.2,3,7,3,0
1322423554047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.2,21.4,4.3,8118.15,3.5,148.23,7,2,8,111,9.2,2.71,547941.56,6,6,6,4,15
1322423554047,5,ACTIVE,2251402,Roger Federer,1.19,5.23,1.18,359,1.17,51.37,1.2,3177.37,1.22,2864.76,1.23,4.11,1.2594081E7,1.2,3,7,3,0
1322423555047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.2,21.4,4.3,8118.15,3.5,148.23,7,2,8,111,9.2,2.71,547941.56,6,6,6,4,15
1322423555047,5,ACTIVE,2251402,Roger Federer,1.19,5.23,1.18,359,1.17,51.37,1.2,3154.84,1.22,2864.76,1.23,4.11,1.2594126E7,1.2,3,7,3,0
1322423556047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.2,21.4,4.3,8118.15,3.5,148.23,7,2,8,111,9.2,2.71,547941.56,6,6,6,4,15
1322423556047,5,ACTIVE,2251402,Roger Federer,1.19,5.23,1.18,359,1.17,51.37,1.2,629.77,1.22,2693.53,1.23,135.95,1.2599548E7,1.2,3,7,3,0
1322423557047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.2,21.4,4.3,8118.15,3.5,148.23,7,2,8,111,9.2,2.71,547941.56,6,6,6,4,15
1322423557047,5,ACTIVE,2251402,Roger Federer,1.19,5.23,1.18,359,1.17,51.37,1.2,133.2,1.22,3028.97,1.23,135.95,1.2600541E7,1.2,3,7,3,0
1322423558047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.4,171.23,5.2,21.4,4.3,8118.15,7,2,8,111,9.2,2.71,547941.56,6,6,6,4,15
1322423558047,5,ACTIVE,2251402,Roger Federer,1.19,9411.05,1.18,359,1.17,51.37,1.2,194.58,1.22,3028.97,1.23,135.95,1.2600618E7,1.2,3,7,3,0
1322423559047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.4,171.23,5.2,21.4,4.3,8118.15,7,2,8,111,9.2,2.58,547945.25,6,6,6,4,15
1322423559047,5,ACTIVE,2251402,Roger Federer,1.19,12442.23,1.18,359,1.17,51.37,1.2,103.3,1.22,2793.53,1.23,135.95,1.2601182E7,1.2,3,7,3,0
1322423560047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.4,171.23,4.3,8118.15,3.5,148.23,7,2,8,111,9.2,2.58,547951.06,5.5,6,6,4,15
1322423560047,5,ACTIVE,2251402,Roger Federer,1.2,1200,1.19,12442.23,1.18,359,1.22,2558.39,1.23,135.95,1.24,8866.84,1.2601426E7,1.22,3,7,3,0
1322423561047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.2,5.34,4.3,8118.15,3.5,148.23,7,2,8,111,9.2,2.58,547951.3,5.5,6,6,4,15
1322423561047,5,ACTIVE,2251402,Roger Federer,1.2,1841.16,1.19,12442.23,1.18,359,1.22,2207.46,1.23,155.06,1.24,8865.98,1.2602177E7,1.22,3,7,3,0
1322423562047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.2,100,4.3,8118.15,3.5,148.23,6,42.8,7,2,8,111,547963,5.5,6,6,4,15
1322423562047,5,ACTIVE,2251402,Roger Federer,1.2,2160.5,1.19,12242.23,1.18,359,1.22,2154.66,1.23,155.32,1.24,8865.98,1.2602241E7,1.2,3,7,3,0
1322423563047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.2,100,4.3,8118.15,3.5,148.23,6,42.8,7,2,8,111,547963,5.5,6,6,4,15
1322423563047,5,ACTIVE,2251402,Roger Federer,1.2,11634.61,1.19,12242.23,1.18,359,1.22,2154.66,1.23,155.32,1.24,8865.98,1.2603641E7,1.2,3,7,3,0
1322423564047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.2,100,4.3,8118.15,3.5,148.23,6,52.8,7,2,8,111,548037.44,5.5,6,6,4,15
1322423564047,5,ACTIVE,2251402,Roger Federer,1.2,11537.78,1.19,12242.23,1.18,359,1.22,1810.93,1.23,227.1,1.24,8865.98,1.2603993E7,1.22,3,7,3,0
1322423565047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.2,100,4.8,2,4.3,8118.15,6,52.8,7,2,8,111,548037.44,5.5,6,6,4,15
1322423565047,5,ACTIVE,2251402,Roger Federer,1.2,15800.35,1.19,9411.05,1.18,359,1.22,1810.93,1.23,227.1,1.24,8865.98,1.2603993E7,1.22,3,7,3,0
1322423566047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.2,100,4.8,2,4.3,8118.15,6,52.8,7,2,8,111,548037.44,5.5,6,6,4,15
1322423566047,5,ACTIVE,2251402,Roger Federer,1.2,15962.35,1.19,9411.05,1.18,359,1.21,103.42,1.22,1810.93,1.23,227.1,1.2604123E7,1.21,3,7,3,0
1322423567047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.2,100,4.8,2,4.3,8118.15,6,52.8,7,2,8,111,548037.44,5.5,6,6,4,15
1322423567047,5,ACTIVE,2251402,Roger Federer,1.2,5790.34,1.19,9417.52,1.18,359,1.21,76.33,1.22,1810.93,1.23,222.1,1.2604277E7,1.21,3,7,3,0
1322423568047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4.8,2,4.3,8118.15,3.5,148.23,6,52.8,7,2,8,111,548037.44,5.5,6,6,4,15
1322423568047,5,ACTIVE,2251402,Roger Federer,1.2,1606.38,1.19,9417.52,1.18,359,1.23,1362.1,1.24,5993.15,1.25,684.93,1.2604899E7,1.2,3,7,3,0
1322423569047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4.8,2,4.3,8118.15,3.5,148.23,6,10,7,2,8,111,548037.44,5.5,6,6,4,15
1322423569047,5,ACTIVE,2251402,Roger Federer,1.2,1471.36,1.19,9411.05,1.18,359,1.23,1334.1,1.24,5993.15,1.25,684.93,1.2605086E7,1.2,3,7,3,0
1322423570047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4.8,2,3.5,148.23,3.45,39.38,6,18.56,7,2,8,111,548041.75,5.3,6,6,4,15
1322423570047,5,ACTIVE,2251402,Roger Federer,1.2,4332.3,1.19,5.23,1.18,359,1.23,1315.66,1.24,5993.15,1.25,684.93,1.2605445E7,1.23,3,7,3,0
1322423571047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4.8,2,3.5,148.23,3.45,39.38,6,33.56,7,2,8,111,548076,5.3,6,6,4,15
1322423571047,5,ACTIVE,2251402,Roger Federer,1.2,4303.48,1.19,5.23,1.18,359,1.23,28.09,1.24,5993.15,1.25,684.93,1.2605654E7,1.23,3,7,3,0
1322423572047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.5,248.23,3.45,39.38,2.98,2.41,5.3,2,6,33.56,7,2,548078,4.8,6,6,4,15
1322423572047,5,ACTIVE,2251402,Roger Federer,1.3,29144.04,1.29,141.67,1.21,44.52,1.32,5,1.33,156.67,1.35,5,1.2620787E7,1.27,3,7,3,0
1322423573047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.5,248.23,3.45,39.38,2.98,2.41,5.1,12.93,5.3,2,6,119.17,548078,4.8,6,6,4,30
1322423573047,5,ACTIVE,2251402,Roger Federer,1.3,3592.67,1.29,141.67,1.22,11.88,1.32,5,1.33,156.67,1.35,5,1.2620833E7,1.3,3,7,3,0
1322423574047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.5,248.23,3.45,39.38,2.98,2.41,5,42.8,5.1,12.93,5.3,2,548078,4.8,6,6,4,30
1322423574047,5,ACTIVE,2251402,Roger Federer,1.3,770.67,1.29,141.67,1.23,200,1.32,5,1.33,156.67,1.35,5,1.2626477E7,1.3,3,7,3,0
1322423575047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.5,248.23,3.45,39.38,2.98,2.41,5,42.8,5.1,12.93,5.3,2,548078,4.8,6,6,4,30
1322423575047,5,ACTIVE,2251402,Roger Federer,1.3,691.27,1.29,141.67,1.23,200,1.32,5,1.33,156.67,1.35,5,1.2626636E7,1.3,3,7,3,0
1322423576047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.5,248.23,3.45,39.38,2.98,2.41,4.3,8371.57,5,42.8,5.1,12.93,548078,4.8,6,6,4,30
1322423576047,5,ACTIVE,2251402,Roger Federer,1.3,27482.37,1.29,227.28,1.24,95.03,1.32,5,1.33,156.67,1.35,5,1.2626636E7,1.3,3,7,3,0
1322423577047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.5,248.23,3.45,39.38,2.98,2.41,4.3,8371.57,5,42.8,5.1,12.93,548078,4.8,6,6,4,30
1322423577047,5,ACTIVE,2251402,Roger Federer,1.3,27478,1.29,227.28,1.24,95.03,1.32,5,1.33,156.67,1.35,5,1.2626644E7,1.3,3,7,3,0
1322423578047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.5,248.23,3.45,39.38,2.98,2.41,4.3,8371.57,5,42.8,5.1,12.93,548078,4.8,6,6,4,30
1322423578047,5,ACTIVE,2251402,Roger Federer,1.3,27478,1.29,227.28,1.24,119.22,1.32,5,1.33,156.67,1.35,5,1.2626644E7,1.3,3,7,3,0
1322423579047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.5,248.23,3.45,39.38,2.98,2.41,4.3,8388.69,5.1,12.93,5.3,2,548078,4.8,6,6,4,30
1322423579047,5,ACTIVE,2251402,Roger Federer,1.32,1401.89,1.3,27478,1.29,227.28,1.33,156.67,1.35,5,1.37,5,1.2626654E7,1.32,3,7,3,0
1322423580047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.5,248.23,2.98,2.41,2.9,20.89,4.3,8388.69,5.1,12.93,5.5,59.93,548078,4.8,6,6,4,30
1322423580047,5,ACTIVE,2251402,Roger Federer,1.32,1401.89,1.3,27478,1.29,227.28,1.33,156.67,1.35,5,1.37,5,1.2626654E7,1.32,3,7,3,0
1322423581047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.5,148.23,2.98,2.41,2.9,20.89,4.3,8371.57,5.1,12.93,5.5,59.93,548078,4.8,6,6,4,30
1322423581047,5,ACTIVE,2251402,Roger Federer,1.33,1347.08,1.32,1401.89,1.3,34538.86,1.35,5,1.36,1470.59,1.37,5,1.2626968E7,1.33,3,7,3,0
1322423582047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.55,588.24,3.5,148.23,2.98,2.41,4.3,8371.57,5.1,12.93,5.2,50,548084.94,4.1,6,6,4,30
1322423582047,5,ACTIVE,2251402,Roger Federer,1.32,5490.62,1.31,9524.44,1.3,34059.93,1.35,5,1.37,5,1.38,5,1.2626993E7,1.32,3,7,3,0
1322423583047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.55,588.24,3.5,148.23,2.98,2.41,4.3,8371.57,5.1,12.93,5.2,50,548084.94,4.1,6,6,4,30
1322423583047,5,ACTIVE,2251402,Roger Federer,1.32,4090.72,1.31,9567.25,1.3,29016.46,1.35,5,1.37,5,1.38,5,1.2627033E7,1.32,3,7,3,0
1322423584047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.55,588.24,3.5,148.23,2.98,2.41,4.3,8371.57,5.1,12.93,5.2,50,548084.94,4.1,6,6,4,30
1322423584047,5,ACTIVE,2251402,Roger Federer,1.32,3850.74,1.31,10446.63,1.3,29016.46,1.35,5,1.37,5,1.38,5,1.2627513E7,1.32,3,7,3,0
1322423585047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.55,625.91,3.5,148.23,2.98,2.41,4.3,8371.57,5.1,12.93,5.2,50,548084.94,4.1,6,6,4,30
1322423585047,5,ACTIVE,2251402,Roger Federer,1.35,339,1.33,21.4,1.32,3850.74,1.37,5,1.38,5,1.4,44.81,1.2627523E7,1.35,3,7,3,0
1322423586047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.55,625.91,3.5,148.23,2.98,2.41,4.2,17.12,4.3,8371.57,5.1,12.93,548207.7,4.2,6,6,4,30
1322423586047,5,ACTIVE,2251402,Roger Federer,1.32,1188.49,1.31,10411.52,1.3,29021.54,1.37,1464.85,1.38,5,1.4,44.81,1.2633213E7,1.32,3,7,3,0
1322423587047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,1000,3.55,625.91,3.5,148.23,4.2,17.12,4.3,8371.57,5.1,12.93,548207.7,4.2,6,6,4,30
1322423587047,5,ACTIVE,2251402,Roger Federer,1.33,661.83,1.32,1188.49,1.31,10411.52,1.36,10876.41,1.37,5,1.38,5,1.2633223E7,1.33,3,7,3,0
1322423588047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,2.56,3.7,333,3.6,1284.24,4.2,17.12,4.3,8371.57,5.1,12.93,548209.4,4.1,6,6,4,30
1322423588047,5,ACTIVE,2251402,Roger Federer,1.31,7951.39,1.3,27547.75,1.29,227.28,1.32,74.77,1.36,10876.41,1.37,5,1.2644872E7,1.32,3,7,3,0
1322423589047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,2.56,3.7,333,3.55,625.91,4.2,17.12,4.3,8371.57,5.1,12.93,548209.4,4.1,6,6,4,30
1322423589047,5,ACTIVE,2251402,Roger Federer,1.33,109.65,1.31,6953.39,1.3,27547.75,1.35,8000,1.36,10876.41,1.37,5,1.2645052E7,1.33,3,7,3,0
1322423590047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,2.56,3.7,333,3.55,625.91,4.2,17.12,4.3,8371.57,5.1,12.93,548209.4,4.1,6,6,4,30
1322423590047,5,ACTIVE,2251402,Roger Federer,1.31,6953.39,1.3,27547.75,1.29,227.28,1.32,873.54,1.34,2000,1.35,8000,1.2645357E7,1.33,3,7,3,0
1322423591047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,2.56,3.7,333,3.55,625.91,4.2,17.12,4.3,8371.57,5.1,12.93,548209.4,4.1,6,6,4,30
1322423591047,5,ACTIVE,2251402,Roger Federer,1.31,6968.81,1.3,27547.75,1.29,234.99,1.32,835.15,1.34,2000,1.35,8000,1.2645434E7,1.32,3,7,3,0
1322423592047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.7,333,3.55,625.91,3.5,148.23,4.2,17.12,4.3,8371.57,5.1,12.93,548218.56,3.9,6,6,4,30
1322423592047,5,ACTIVE,2251402,Roger Federer,1.31,6968.81,1.3,27658.75,1.29,234.99,1.32,1400.39,1.34,1988.36,1.35,8000,1.2650783E7,1.33,3,7,3,0
1322423593047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.7,333,3.55,625.91,3.5,148.23,4.3,8371.57,5.1,12.93,5.5,69.93,548218.56,3.9,6,6,4,30
1322423593047,5,ACTIVE,2251402,Roger Federer,1.31,6901.07,1.3,27658.75,1.29,234.99,1.34,1916.57,1.35,8000,1.36,9405.82,1.2654446E7,1.31,3,7,3,0
1322423594047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.85,3,3.7,333,3.55,625.91,4.3,8371.57,5.1,12.93,5.5,69.93,548223.56,3.9,6,6,4,30
1322423594047,5,ACTIVE,2251402,Roger Federer,1.31,6901.07,1.3,27658.75,1.29,234.99,1.33,2,1.34,1902.02,1.35,8000,1.265446E7,1.34,3,7,3,0
1322423595047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.85,3,3.55,625.91,3.5,148.23,4.3,8371.57,5.1,12.93,5.5,69.93,548223.56,3.9,6,6,4,30
1322423595047,5,ACTIVE,2251402,Roger Federer,1.31,6900.06,1.3,27658.75,1.29,234.99,1.32,389.78,1.34,954.02,1.35,8000,1.2656876E7,1.31,3,7,3,0
1322423596047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.85,3,3.55,625.91,3.5,148.23,4.3,8371.57,5.1,12.93,5.5,69.93,548230.56,3.9,6,6,4,30
1322423596047,5,ACTIVE,2251402,Roger Federer,1.32,829.96,1.31,6929.41,1.3,27658.75,1.34,924.66,1.35,8428.08,1.36,12136.38,1.2657907E7,1.34,3,7,3,0
1322423597047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.85,3,3.55,625.91,3.5,148.23,4,46.01,4.3,8371.57,5.1,12.93,548256.7,4,6,6,4,30
1322423597047,5,ACTIVE,2251402,Roger Federer,1.32,525.96,1.31,6929.41,1.3,27658.75,1.34,915.24,1.35,8428.08,1.36,12136.38,1.2658187E7,1.34,3,7,3,0
1322423598047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,42.92,3.85,3,3.55,625.91,4.3,8371.57,5.1,12.93,5.5,69.93,548355.4,4.2,6,6,4,30
1322423598047,5,ACTIVE,2251402,Roger Federer,1.32,501.77,1.31,6929.41,1.3,27658.75,1.34,610.31,1.35,8428.08,1.36,12136.38,1.2658838E7,1.32,3,7,3,0
1322423599047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,42.92,3.85,3,3.55,625.91,4.1,111,4.3,8371.57,5.1,12.93,548355.4,4.2,6,6,4,30
1322423599047,5,ACTIVE,2251402,Roger Federer,1.33,4.28,1.32,1193.51,1.31,6929.41,1.34,610.31,1.35,8428.08,1.36,12136.38,1.2658838E7,1.32,3,7,3,0
1322423600047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,33.76,3.85,3,3.55,625.91,4.1,111,4.3,8371.57,5.1,12.93,548373.75,4,6,6,4,30
1322423600047,5,ACTIVE,2251402,Roger Federer,1.32,1131.4,1.31,6929.41,1.3,27547.75,1.33,40.99,1.34,610.31,1.35,8430.85,1.2658976E7,1.32,3,7,3,0
1322423601047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,31.76,3.85,3,3.55,625.91,4.1,111,4.3,8371.57,5.1,12.93,548377.75,4,6,6,4,30
1322423601047,5,ACTIVE,2251402,Roger Federer,1.32,926.94,1.31,6929.41,1.3,27547.75,1.33,40.99,1.34,610.31,1.35,8430.85,1.2658976E7,1.32,3,7,3,0
1322423602047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,22.19,3.55,37.67,3.5,148.23,4.1,111,4.3,8371.57,5.1,12.93,548396.9,4,6,6,4,30
1322423602047,5,ACTIVE,2251402,Roger Federer,1.32,933.41,1.31,6929.41,1.3,27547.75,1.34,404.17,1.35,8002.77,1.36,12136.38,1.2659486E7,1.34,3,7,3,0
1322423603047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,22.19,3.55,37.67,3.5,148.23,4.1,109,4.3,8371.57,5.1,12.93,548400.9,4.1,6,6,4,30
1322423603047,5,ACTIVE,2251402,Roger Federer,1.33,2.58,1.32,9751.91,1.31,6929.41,1.34,352.8,1.35,8002.77,1.36,12136.38,1.2659932E7,1.34,3,7,3,0
1322423604047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,22.19,3.55,37.67,3.5,148.23,4.1,109,4.3,8371.57,5.1,12.93,548400.9,4.1,6,6,4,30
1322423604047,5,ACTIVE,2251402,Roger Federer,1.32,1990.89,1.31,6800.06,1.3,27483.08,1.34,325.38,1.35,8002.77,1.36,12136.38,1.266011E7,1.32,3,7,3,0
1322423605047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,18.76,3.55,37.67,3.5,148.23,4.1,109,4.3,8371.57,5.1,12.93,548407.7,4,6,6,4,30
1322423605047,5,ACTIVE,2251402,Roger Federer,1.32,1988.89,1.3,27483.08,1.29,93.32,1.33,4.11,1.34,295.38,1.35,8052.77,1.2660174E7,1.34,3,7,3,0
1322423606047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,15.77,3.95,3,3.55,37.67,4.3,8371.57,5.1,12.93,5.5,69.93,548413.7,4,6,6,4,30
1322423606047,5,ACTIVE,2251402,Roger Federer,1.33,48.99,1.32,1538.42,1.3,27483.08,1.34,282.37,1.35,8052.77,1.36,2730.56,1.2660208E7,1.34,3,7,3,0
1322423607047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,15.77,3.95,3,3.55,37.67,4.3,8371.57,5.1,12.93,5.5,69.93,548413.7,4,6,6,4,30
1322423607047,5,ACTIVE,2251402,Roger Federer,1.32,1478.42,1.3,27483.08,1.29,93.32,1.33,5.9,1.34,282.37,1.35,8052.77,1.2660426E7,1.32,3,7,3,0
1322423608047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,17.77,3.95,3,3.55,37.67,4.3,8371.57,5.1,12.93,5.5,69.93,548415.44,4.1,6,6,4,30
1322423608047,5,ACTIVE,2251402,Roger Federer,1.3,27483.08,1.29,93.32,1.22,219.64,1.32,1351.05,1.35,8052.77,1.36,2730.56,1.266357E7,1.32,3,7,3,0
1322423609047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,17.77,3.95,3,3.55,37.67,4.3,8371.57,5.1,12.93,5.5,69.93,548415.44,4.1,6,6,4,30
1322423609047,5,ACTIVE,2251402,Roger Federer,1.3,27483.08,1.29,85.61,1.22,219.64,1.32,1231.1,1.35,8052.77,1.36,2730.56,1.266381E7,1.32,3,7,3,0
1322423610047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,17.77,3.95,3,3.55,37.67,4.3,8371.57,5.1,12.93,5.5,69.93,548423.1,4.1,6,6,4,30
1322423610047,5,ACTIVE,2251402,Roger Federer,1.3,27483.08,1.29,85.61,1.22,219.64,1.32,1104.75,1.35,8052.77,1.36,2730.56,1.266409E7,1.32,3,7,3,0
1322423611047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,17.77,3.95,3,3.55,37.67,4.3,8371.57,5.1,12.93,5.5,69.93,548423.1,4.1,6,6,4,30
1322423611047,5,ACTIVE,2251402,Roger Federer,1.3,26796.17,1.29,85.61,1.22,219.64,1.32,1106.75,1.35,8052.77,1.36,2730.56,1.266409E7,1.32,3,7,3,15
1322423612047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,17.77,3.95,3,3.55,37.67,4.3,8371.57,5.1,12.93,5.5,69.93,548423.1,4.1,6,6,4,30
1322423612047,5,ACTIVE,2251402,Roger Federer,1.3,26546.17,1.29,85.61,1.22,219.64,1.32,1101.35,1.35,8052.77,1.36,2730.56,1.26646E7,1.3,3,7,3,15
1322423613047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,17.77,3.95,3,3.55,37.67,4.3,8371.57,5.1,12.93,5.5,69.93,548462.3,4.1,6,6,4,30
1322423613047,5,ACTIVE,2251402,Roger Federer,1.3,26546.17,1.29,85.61,1.22,219.64,1.32,1077.01,1.35,8052.77,1.39,5,1.2664727E7,1.32,3,7,3,15
1322423614047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,17.77,3.95,3,3.55,37.67,4.3,8371.57,5.1,12.93,5.5,69.93,548462.3,4.1,6,6,4,30
1322423614047,5,ACTIVE,2251402,Roger Federer,1.3,26546.17,1.29,85.61,1.22,219.64,1.32,147.68,1.35,70.54,1.39,5,1.2664727E7,1.32,3,7,3,15
1322423615047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,17.77,3.95,3,3.55,37.67,4.3,8356.42,5.1,12.93,5.5,69.93,548492.6,4.3,6,6,4,30
1322423615047,5,ACTIVE,2251402,Roger Federer,1.3,26546.17,1.29,85.61,1.22,176.83,1.32,45.38,1.35,20.54,1.39,5,1.2664732E7,1.32,3,7,3,15
1322423616047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,17.77,3.95,3,3.55,37.67,4.3,8356.42,5.1,12.93,5.5,69.93,548492.6,4.3,6,6,4,30
1322423616047,5,ACTIVE,2251402,Roger Federer,1.3,26546.17,1.29,85.61,1.22,176.83,1.32,45.28,1.35,20.54,1.39,5,1.2664732E7,1.32,3,7,3,15
1322423617047,5,ACTIVE,2444577,Jo Wilfried Tsonga,4,17.77,3.95,3,3.55,37.67,4.3,8356.42,5.1,12.93,5.5,69.93,548492.6,4.3,6,6,4,30
1322423617047,5,ACTIVE,2251402,Roger Federer,1.3,26546.17,1.29,85.61,1.22,176.83,1.32,45.18,1.35,46.22,1.39,5,1.2664732E7,1.32,3,7,3,15
1322423618047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.2,222,3,8.56,2.98,2.41,3.95,3,4,19.77,4.3,8356.42,548701,3.45,6,6,4,30
1322423618047,5,ACTIVE,2251402,Roger Federer,1.41,3583.48,1.4,9604.73,1.35,8052.77,1.46,38.9,1.47,500,1.48,3506.95,1.2665584E7,1.45,3,7,3,15
1322423619047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.2,222,3,8.56,2.98,2.41,4,2,4.3,8356.42,5.1,12.93,548812.4,3.45,6,6,4,30
1322423619047,5,ACTIVE,2251402,Roger Federer,1.41,3302.42,1.4,9604.73,1.34,22.39,1.46,38.9,1.47,500,1.48,3506.95,1.2665873E7,1.41,3,7,3,15
1322423620047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.2,222,3,8.56,2.98,2.41,3.25,13068.49,3.95,17.99,4,2,548812.4,3.45,6,6,4,30
1322423620047,5,ACTIVE,2251402,Roger Federer,1.45,26791.09,1.41,3302.42,1.4,9604.73,1.46,38.9,1.47,500,1.48,3506.95,1.2665873E7,1.41,3,7,3,15
1322423621047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.2,222,3,8.56,2.98,2.41,3.25,13068.49,4,2,4.3,8356.42,548812.4,3.45,6,6,4,30
1322423621047,5,ACTIVE,2251402,Roger Federer,1.45,26791.09,1.41,3302.42,1.4,9604.73,1.46,38.9,1.47,500,1.48,3506.95,1.2665873E7,1.41,3,7,3,15
1322423622047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.2,222,3,8.56,2.98,2.41,3.25,13068.49,4,2,4.3,8356.42,548812.4,3.45,6,6,4,30
1322423622047,5,ACTIVE,2251402,Roger Federer,1.45,26791.09,1.43,9405.82,1.41,3302.42,1.46,11.98,1.47,500,1.48,3506.95,1.2665873E7,1.41,3,7,3,15
1322423623047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.2,222,3,8.56,2.98,2.41,3.25,13068.49,4,2,4.2,12.51,548812.4,3.45,6,6,4,30
1322423623047,5,ACTIVE,2251402,Roger Federer,1.45,26791.09,1.43,9405.82,1.41,3302.42,1.46,11.98,1.47,500,1.48,3506.95,1.2665873E7,1.41,3,7,3,15
1322423624047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.2,191.67,2.98,2.41,2.9,20.89,3.25,13068.49,3.4,29.41,4,2,548873.06,3.2,6,6,4,30
1322423624047,5,ACTIVE,2251402,Roger Federer,1.45,26791.09,1.44,1388.89,1.43,9410.89,1.46,11.98,1.47,500,1.48,3506.95,1.2665873E7,1.41,3,7,3,15
1322423625047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.2,191.67,2.98,2.41,2.9,20.89,3.25,13068.49,3.4,29.41,4,2,548873.06,3.2,6,6,4,30
1322423625047,5,ACTIVE,2251402,Roger Federer,1.45,28114.87,1.43,9410.89,1.42,170.42,1.46,11.98,1.47,500,1.48,3506.95,1.2665984E7,1.45,3,7,3,15
